SEASON,WEEKENDING,MMWR_WEEK,MMWR_YEAR,us_aqi (USAQI),us_aqi_pm2_5 (USAQI),us_aqi_pm10 (USAQI),us_aqi_nitrogen_dioxide (USAQI),us_aqi_carbon_monoxide (USAQI),us_aqi_ozone (USAQI),us_aqi_sulphur_dioxide (USAQI),uv_index (),uv_index_clear_sky (),dust (μg/m³),aerosol_optical_depth (),ozone (μg/m³),sulphur_dioxide (μg/m³),nitrogen_dioxide (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),pm10 (μg/m³)
2024/2025,03/22/2025,12,2025,8.06225774829855,65,5.0990195135927845,3.1780538303479458,1.6094379124341003,1.6636389830130331,1.3862943611198906,5.9,6.2,1.5773809523809523,0.12863095238095237,66.69642857142857,1.2175925554742675,2.422839823406078,2.2305362538954494,0.27772290386147447,3.412204693396682
2024/2025,03/29/2025,13,2025,8.06225774829855,65,4.795831523312719,3.6635616461296463,1.9459101490553132,2.438063739208284,1.6094379124341003,6.8,6.9,2.9047619047619047,0.1398214285714286,65.75595238095238,1.179563233388826,2.5325359817863964,2.47486161742213,0.42341942563738805,3.9101115834741993
2024/2025,04/05/2025,14,2025,7.810249675906654,61,4.69041575982343,3.2188758248682006,1.6094379124341003,1.8620865670954767,1.6094379124341003,6.65,6.75,1.8333333333333333,0.13976190476190475,76.10119047619048,1.1383761775356303,2.1879312108427937,2.204420318921974,0.19507194580399606,3.393630280492467
2024/2025,04/12/2025,15,2025,8.774964387392123,65,4.58257569495584,3.332204510175204,1.6094379124341003,3.51974030070112,1.6094379124341003,8.1,8.2,1.5238095238095237,0.1193452380952381,63.25,1.4574594223860156,2.6525425594618506,2.3949396417346818,0.35741943773511275,3.6092349980231186
2024/2025,04/19/2025,16,2025,7.615773105863909,58,4.358898943540674,3.1780538303479458,1.3862943611198906,2.3753800685502955,1.3862943611198906,7.75,7.95,1.8273809523809523,0.1648214285714286,76.86904761904762,1.217999209481379,2.3264775748931976,2.548547132897094,0.20870724920262043,3.9392179954894213
2024/2025,04/26/2025,17,2025,7.745966692414834,60,4.242640687119285,3.1780538303479458,1.3862943611198906,1.7963261754014708,1.3862943611198906,7.85,7.85,1.2619047619047619,0.14238095238095239,74.96428571428571,1.1127313082802428,2.1861042638424824,2.4562694052845417,0.0808161996270397,3.8298667936753583
2024/2025,05/03/2025,18,2025,7.280109889280518,53,4.123105625617661,2.995732273553991,1.3862943611198906,1.8620865670954767,1.0986122886681098,8.1,8.1,1.3333333333333333,0.16577380952380955,69.5952380952381,1.0933969214165105,2.1379549670189557,2.347090794852688,-0.049509780851212,3.615336906437078
2024/2025,05/10/2025,19,2025,8.831760866327848,51,4.0,3.044522437723423,1.3862943611198906,3.5775487652044444,1.6094379124341003,9.2,9.25,1.2083333333333333,0.09333333333333334,80.82142857142857,1.3177930840159655,2.29423448167778,2.2772989746902748,0.09501724285716452,3.3904147477839492
2024/2025,05/17/2025,20,2025,7.211102550927978,45,3.605551275463989,2.3978952727983707,1.0986122886681098,1.9924896609856055,1.0986122886681098,8.85,9.0,1.0119047619047619,0.11684523809523809,75.57142857142857,0.9496786208949436,1.814551301822447,2.1501086281967345,-0.33864631433800385,3.250620559929863
2024/2025,05/24/2025,21,2025,6.782329983125268,40,3.4641016151377544,2.3978952727983707,1.3862943611198906,1.5966913036514077,1.0986122886681098,9.55,9.55,0.27976190476190477,0.09208333333333334,69.05952380952381,1.0892911202875621,1.9206617937116388,2.0301756336453733,-0.39034937500528455,2.9444575145993244
2024/2025,05/31/2025,22,2025,8.18535277187245,54,3.872983346207417,2.772588722239781,1.3862943611198906,2.929083214832154,1.3862943611198906,9.5,9.55,0.5178571428571429,0.11023809523809523,69.57738095238095,1.1058070326050853,1.9896596668609843,2.281632613157365,-0.263401480092499,3.4308471824587845
2024/2025,06/07/2025,23,2025,7.681145747868608,55,4.242640687119285,2.5649493574615367,1.0986122886681098,2.438063739208284,1.0986122886681098,9.4,9.4,2.7202380952380953,0.14970238095238098,76.54166666666667,0.9404489014462838,1.8201966566103145,2.5187667817330572,-0.5504210219316406,3.9761565652601636
2024/2025,06/14/2025,24,2025,7.211102550927978,52,4.0,2.1972245773362196,1.0986122886681098,1.5293261346805223,1.0986122886681098,9.8,10.0,1.3333333333333333,0.13440476190476192,69.57142857142857,1.0907945626596554,1.882398303898623,2.4540531752558783,-0.6422632731334068,3.768984105584933
2024/2025,06/21/2025,25,2025,7.0,47,3.605551275463989,2.302585092994046,1.0986122886681098,1.7963261754014708,1.0986122886681098,10.75,10.85,0.1488095238095238,0.07666666666666667,67.38095238095238,1.114417090171935,1.8061820188057283,2.0870350511576086,-0.7134637100790387,3.048846070205228
2024/2025,06/28/2025,26,2025,7.211102550927978,52,3.7416573867739413,2.3978952727983707,1.0986122886681098,1.393295659985608,1.3862943611198906,9.95,10.0,0.27976190476190477,0.12386904761904761,59.98809523809524,1.198065646374241,2.026368319103454,2.3379141064870175,-0.17020919879146895,3.4282140747481527
2025/2026,07/05/2025,27,2025,7.14142842854285,51,3.872983346207417,2.302585092994046,1.0986122886681098,1.5293261346805223,1.0986122886681098,9.75,10.1,0.9166666666666666,0.11202380952380953,58.375,1.0660720306234253,1.944516454776528,2.360143001830778,-0.3751232888366755,3.5336267091472693
2025/2026,07/12/2025,28,2025,7.874007874011811,62,4.358898943540674,2.6390573296152584,1.3862943611198906,1.5966913036514077,1.0986122886681098,10.0,10.25,0.4583333333333333,0.12726190476190474,60.285714285714285,1.0944109065726626,1.9641534669240233,2.3871385293894227,-0.3650363432685333,3.54598570305263
2025/2026,07/19/2025,29,2025,6.928203230275509,41,3.3166247903554,2.302585092994046,1.0986122886681098,1.7301803790794439,1.0986122886681098,10.25,10.5,0.7083333333333334,0.11416666666666667,62.660714285714285,1.0023076875007622,1.8804443673760154,2.182262169222172,-0.5331370849091149,3.037343248660613
2025/2026,07/26/2025,30,2025,6.244997998398398,37,3.3166247903554,1.791759469228055,1.0986122886681098,1.1156641466611692,0.6931471805599453,9.4,10.2,0.017857142857142856,0.09107142857142858,50.273809523809526,0.7329764907758711,1.7057414249569023,1.8724969609780397,-1.0174297523148652,2.561835775928645
2025/2026,08/02/2025,31,2025,6.244997998398398,39,3.3166247903554,2.0794415416798357,1.0986122886681098,0.7568926750242753,0.6931471805599453,9.2,10.05,0.017857142857142856,0.0793452380952381,43.845238095238095,0.97278039045174,1.9055096945058205,2.1743382159647693,-0.9926185964402459,3.14835914641012
2025/2026,08/09/2025,32,2025,7.0710678118654755,50,3.7416573867739413,2.772588722239781,1.0986122886681098,1.5293261346805223,1.0986122886681098,9.8,9.9,0.05952380952380952,0.06648809523809524,52.904761904761905,1.1585557125384003,2.0549194295611652,2.222521629949141,-0.4236571726258085,3.2500376858251045
2025/2026,08/16/2025,33,2025,7.0710678118654755,50,3.4641016151377544,2.1972245773362196,1.0986122886681098,1.7301803790794439,1.0986122886681098,9.05,9.55,0.39880952380952384,0.12375,50.57142857142857,1.0100395994622295,1.9929590192573097,2.1608432560238606,-0.9494629202042754,3.0486061770837383
2025/2026,08/23/2025,34,2025,7.745966692414834,60,4.242640687119285,2.833213344056216,1.0986122886681098,2.1214625852829285,1.3862943611198906,9.3,9.3,0.041666666666666664,0.08803571428571429,60.720238095238095,1.3648877156151056,2.277200784312722,2.357319174073614,-0.2712922510249491,3.4324352798464695
2025/2026,08/30/2025,35,2025,8.48528137423857,57,4.0,2.9444389791664403,1.0986122886681098,3.227369209527744,1.3862943611198906,8.85,9.05,0.4880952380952381,0.09595238095238096,64.96428571428571,1.295580265090854,2.3292546572512207,2.4961392942206224,-0.1534063872369543,3.6377867020024093
2025/2026,09/06/2025,36,2025,7.54983443527075,57,4.123105625617661,3.044522437723423,1.3862943611198906,1.6636389830130331,1.3862943611198906,8.1,8.15,0.5773809523809523,0.11374999999999999,65.25,1.20375829858921,2.2233164921811275,2.468894190182487,-0.1467181451918508,3.659455304757608
2025/2026,09/13/2025,37,2025,7.211102550927978,52,3.7416573867739413,2.4849066497880004,1.3862943611198906,1.1156641466611692,1.0986122886681098,7.6,7.8,0.07738095238095238,0.10797619047619048,53.80357142857143,0.8850572686890033,1.9465198773267096,2.0037303019285595,-0.47750555372037207,2.8858636674133624
2025/2026,09/20/2025,38,2025,8.246211251235321,62,4.242640687119285,3.4011973816621555,1.6094379124341003,2.9892395686280273,1.6094379124341003,8.05,8.05,1.0,0.12827380952380954,57.19642857142857,1.4454988405855265,2.6275147732777633,2.582849181131026,0.33408764933966395,3.859683907380907
2025/2026,09/27/2025,39,2025,9.797958971132712,59,4.0,3.367295829986474,1.6094379124341003,4.584607453357064,1.6094379124341003,7.15,7.15,0.5238095238095238,0.11702380952380953,65.95238095238095,1.4228449554472702,2.5959006349853557,2.5520903126422776,0.4205084416234585,3.7690060715741063
2025/2026,10/04/2025,40,2025,7.0710678118654755,50,3.872983346207417,2.9444389791664403,1.791759469228055,1.1858040827371532,1.3862943611198906,5.95,6.25,0.5952380952380952,0.12196428571428572,57.148809523809526,0.9117152468030115,2.158890733003213,2.153492992698123,-0.270190504066558,3.2113701252587923
2025/2026,10/11/2025,41,2025,9.055385138137417,66,4.358898943540674,3.4011973816621555,1.6094379124341003,3.8066825474932195,1.3862943611198906,5.8,5.8,0.5952380952380952,0.07773809523809525,61.57142857142857,1.1760773043279547,2.590591831329652,2.444125635176828,0.07906983109081399,3.6263430432379637
2025/2026,10/18/2025,42,2025,7.810249675906654,61,4.123105625617661,3.5553480614894135,1.9459101490553132,2.3753800685502955,1.6094379124341003,5.2,5.2,0.4880952380952381,0.08136904761904762,57.464285714285715,1.324610327563847,2.7030420036543155,2.2189166580263953,0.4101495632091624,3.193693480476437
2025/2026,10/25/2025,43,2025,8.888194417315589,79,4.898979485566356,3.6109179126442243,1.791759469228055,2.624313248046902,1.6094379124341003,4.7,4.85,0.8214285714285714,0.11,52.779761904761905,1.4393568825772367,2.9459610868371233,2.7596343557179517,0.6355967382539266,4.1894230105701125
2025/2026,11/01/2025,44,2025,8.06225774829855,65,4.358898943540674,3.5553480614894135,1.791759469228055,1.25544593312833,1.6094379124341003,4.7,4.75,0.08928571428571429,0.06833333333333333,44.00595238095238,1.6418453677270317,3.1772166238514394,2.5419545380895903,0.631099268314664,3.7189428183749698
2025/2026,11/08/2025,45,2025,8.54400374531753,73,4.795831523312719,3.4339872044851463,2.1972245773362196,1.0450099725061894,1.791759469228055,4.25,4.25,0.07142857142857142,0.07958333333333334,42.45238095238095,1.4553184456810915,2.980494494881382,2.4323021336753063,0.5735367628426888,3.5896456820757523
2025/2026,11/15/2025,46,2025,7.937253933193772,63,4.123105625617661,3.5553480614894135,2.0794415416798357,1.1156641466611692,1.3862943611198906,3.85,3.9,0.6666666666666666,0.08363095238095239,40.607142857142854,1.1302735799779953,2.888847568569897,2.1664173996743585,0.6721909605133777,3.166094060561031
2025/2026,11/22/2025,47,2025,7.937253933193772,63,4.123105625617661,3.4965075614664802,1.9459101490553132,1.0450099725061894,1.6094379124341003,2.75,2.95,0.07738095238095238,0.07797619047619048,43.50595238095238,1.3048326451543448,2.796462902406545,2.254492271806293,0.5487393134953875,3.3088226373960983
2025/2026,11/29/2025,48,2025,8.888194417315589,79,4.898979485566356,3.4339872044851463,2.0794415416798357,0.45896787323847954,1.791759469228055,2.75,2.75,0.8333333333333334,0.06833333333333333,26.839285714285715,1.6044311235937994,3.518322585695426,2.873316620458031,1.3125863074515656,4.285785621304739
2025/2026,12/06/2025,49,2025,9.219544457292887,85,5.0990195135927845,3.4339872044851463,2.1972245773362196,0.07016585048498683,1.791759469228055,2.55,2.55,0.9107142857142857,0.07946428571428571,22.642857142857142,1.6324262454401972,3.4612533082378034,3.0252642930526283,1.3193141287963581,4.57466551628154
2025/2026,12/13/2025,50,2025,8.660254037844387,75,4.69041575982343,3.4011973816621555,2.3978952727983707,-0.010125887692194456,1.3862943611198906,2.35,2.4,0.6845238095238095,0.054464285714285715,22.910714285714285,1.474867673904168,3.438999833102523,2.9207798941346885,0.9630513860550881,4.311601588800444
2025/2026,12/20/2025,51,2025,9.1104335791443,83,5.0,3.58351893845611,2.302585092994046,0.38276883590837185,1.9459101490553132,2.4,2.55,0.22023809523809523,0.07410714285714286,24.61904761904762,1.621804348661073,3.3490149499157384,2.5244290555977136,1.0931546849023146,3.7238167132164355
2025/2026,12/27/2025,52,2025,6.557438524302,35,3.1622776601683795,3.295836866004329,1.9459101490553132,1.393295659985608,1.3862943611198906,1.75,2.25,0.17261904761904762,0.09464285714285714,59.94642857142857,0.6952766249247591,1.9848415951252354,1.6128660962973695,-0.6951790192444252,2.3914668610983485
2025/2026,01/03/2026,53,2025,6.928203230275509,48,3.3166247903554,3.4011973816621555,2.1972245773362196,1.25544593312833,1.3862943611198906,2.05,2.2,0.6547619047619048,0.07333333333333333,45.42261904761905,1.0965737658863948,2.667198375080888,2.0301574367942368,0.6123427775098618,2.8214061564413258
2025/2026,01/10/2026,1,2026,7.211102550927978,52,3.7416573867739413,3.4339872044851463,2.0794415416798357,0.9020894515171182,1.6094379124341003,2.5,2.55,1.3928571428571428,0.056666666666666664,50.32142857142857,1.0926107682454629,2.60827432939134,1.7814159120500033,0.23110567553082087,2.6652809504474138
2025/2026,01/17/2026,2,2026,8.0,64,4.123105625617661,3.367295829986474,2.302585092994046,0.07016585048498683,1.3862943611198906,2.65,2.65,0.6547619047619048,0.04529761904761905,24.11904761904762,1.3931092424597251,3.4220667434071648,2.586046754688685,1.620659541284056,3.6699877415739284
2025/2026,01/24/2026,3,2026,9.486832980505138,90,5.385164807134504,3.4011973816621555,2.4849066497880004,0.38276883590837185,1.9459101490553132,2.8,2.95,1.3869047619047619,0.10321428571428572,23.547619047619047,1.6606674885093018,3.481754083945536,2.9383476117897835,1.6045829760867083,4.495265369725049
2025/2026,01/31/2026,4,2026,7.874007874011811,62,4.242640687119285,3.4657359027997265,2.1972245773362196,1.0450099725061894,1.3862943611198906,3.1,3.3,1.7023809523809523,0.12863095238095237,36.43452380952381,1.4177042912997604,3.1433809334850205,2.495053654021992,1.2553664739270995,3.597814865558995
2025/2026,02/07/2026,5,2026,9.273618495495704,86,5.385164807134504,3.4965075614664802,2.0794415416798357,0.8297856925675801,1.9459101490553132,3.5,3.5,2.3333333333333335,0.09642857142857142,34.410714285714285,1.7149385470003236,3.3889130196709334,2.8379118735417586,1.3140348412629272,4.3318404917294435
2025/2026,02/14/2026,6,2026,8.246211251235321,68,4.58257569495584,3.4011973816621555,1.6094379124341003,1.0450099725061894,1.791759469228055,3.4,3.7,1.0714285714285714,0.10041666666666667,51.50595238095238,1.1719378002846847,2.588996107908972,2.162175578809772,0.25448516219950607,3.2503458702046246
2025/2026,02/21/2026,7,2026,7.0710678118654755,50,3.7416573867739413,3.044522437723423,1.791759469228055,1.4615317094799078,1.3862943611198906,3.65,4.1,0.34523809523809523,0.08113095238095239,72.10714285714286,1.0752535739539708,2.056384952101688,1.612446390092382,0.011007090172642777,2.3677161807995537
